npi,nppes_provider_last_org_name,nppes_provider_first_name,nppes_provider_city,nppes_provider_state,specialty_description,description_flag,drug_name,generic_name,bene_count,total_claim_count,total_30_day_fill_count,total_day_supply,total_drug_cost,bene_count_ge65,bene_count_ge65_suppress_flag,total_claim_count_ge65,ge65_suppress_flag,total_30_day_fill_count_ge65,total_day_supply_ge65,total_drug_cost_ge65,years_of_exp
-1602289725,KANDAS,EVONNE,PORTLAND,OR,Nurse Practitioner,S,VIVELLE-DOT,ESTRADIOL,"",12,12.0,336,1406.07,"",*,12,"",12.0,336,1406.07,= 49.0
-1410178031,BORMANN,STEVEN,KANSAS CITY,KS,Cardiovascular Disease (Cardiology),S,FAMOTIDINE,FAMOTIDINE,"",15,25.0,750,196.78,"",*,"",*,"","","",= 54.0
-1794209064,IDICULA,JOSEPH,WEEKI WACHEE,FL,Cardiovascular Disease (Cardiology),S,COLCHICINE,COLCHICINE,"",11,15.0,337,1885.37,"",*,11,"",15.0,337,1885.37,= 35.0
-1632454225,OKAFOR,DORIS,BERWYN,IL,Internal Medicine,S,NOVOLOG FLEXPEN,INSULIN ASPART,"",12,21.3,622,6261.27,"",*,12,"",21.3,622,6261.27,= 55.0
2107855884,NALLAPATI,RAJESH,DOVER,PA,Internal Medicine,S,PREMARIN,"ESTROGENS, CONJUGATED","",15,15.0,450,3137.91,"",*,"",*,"","","",= 48.0
-1753656427,CROWLEY,VIRGINIA,NORTH CHELMSFORD,MA,Nurse Practitioner,S,FENTANYL,FENTANYL,"",28,28.0,612,1871.59,"",#,"",#,"","","",= 50.0
-1460374793,MIRABAL RODRIGUEZ,ROSBEL,HIALEAH,FL,Nurse Practitioner,S,LOSARTAN-HYDROCHLOROTHIAZIDE,LOSARTAN/HYDROCHLOROTHIAZIDE,"",18,18.0,540,99.79,"",#,"",#,"","","",= 53.0
2006958029,ALVAREZ,JORGE,COUNCIL BLUFFS,IA,Pulmonary Disease,S,MONTELUKAST SODIUM,MONTELUKAST SODIUM,28,157,223.5,6705,3251.06,"",#,113,"",175.5,5265,2487.57,= 53.0
-2026304896,STUART,KATHLEEN,TUCSON,AZ,Internal Medicine,S,FLUTICASONE PROPIONATE,FLUTICASONE PROPIONATE,14,25,27.0,796,206.8,"",#,"",#,"","","",= 51.0
-1479988097,BAKER,SHARIFA,ALEXANDRIA,LA,Family Practice,S,GENERLAC,LACTULOSE,"",12,12.0,360,243.25,0,"",0,"",0.0,0,0.0,= 52.0
-1703199625,SMILKSTEIN,DANIEL,OAK CREEK,CO,Family Practice,S,SIMVASTATIN,SIMVASTATIN,"",24,52.0,1560,243.73,"",*,24,"",52.0,1560,243.73,= 44.0
-1703176821,FLEITES,RAFAEL,CINCINNATI,OH,Internal Medicine,S,BISOPROLOL FUMARATE,BISOPROLOL FUMARATE,"",19,19.0,296,320.85,"",*,19,"",19.0,296,320.85,= 36.0
-2097231432,KELLUM,JESSE,MURFREESBORO,TN,Neurology,S,LEVETIRACETAM,LEVETIRACETAM,23,134,180.0,5387,3756.07,"",*,51,"",85.0,2550,1736.86,= 32.0
2066487093,PUTLAND,KENNETH,NEWPORT NEWS,VA,Family Practice,S,ROSUVASTATIN CALCIUM,ROSUVASTATIN CALCIUM,12,24,50.0,1500,1948.88,"",#,"",#,"","","",= 48.0
-1703124856,CONKLIN,JACOB,UPPER SANDUSKY,OH,Internal Medicine,S,SERTRALINE HCL,SERTRALINE HCL,34,79,175.0,5250,1171.07,"",#,65,"",139.0,4170,950.23,= 54.0
-1329487172,QURESHI,AZRA,PHILADELPHIA,PA,Internal Medicine,S,ESCITALOPRAM OXALATE,ESCITALOPRAM OXALATE,"",15,15.0,450,151.41,"",*,15,"",15.0,450,151.41,= 48.0
2096962056,ORRILL,DENISE,IRVINGTON,IL,Nurse Practitioner,S,PHENYTOIN SODIUM EXTENDED,PHENYTOIN SODIUM EXTENDED,"",25,27.0,797,858.41,"",*,12,"",14.0,420,441.52,= 52.0
-1905219364,GUDZ,LUDMILA,UNION,NJ,Internal Medicine,S,AMMONIUM LACTATE,AMMONIUM LACTATE,"",41,41.0,1175,847.72,"",*,41,"",41.0,1175,847.72,= 55.0
-2137566277,WONG,VANSEN,ROSEVILLE,CA,Obstetrics & Gynecology,S,PHENYTOIN SODIUM EXTENDED,PHENYTOIN SODIUM EXTENDED,"",12,14.0,420,907.85,"",*,12,"",14.0,420,907.85,= 48.0
-1571698338,HUTCHESON,LADONNA,GLENWOOD,GA,Nurse Practitioner,S,ACETAMINOPHEN-CODEINE,ACETAMINOPHEN WITH CODEINE,"",12,12.0,80,78.1,"",*,"",*,"","","",= 51.0
2076507871,VAN DEN DRIESSCHE,THOMAS,FORT WAYNE,IN,Family Practice,S,METOPROLOL SUCCINATE,METOPROLOL SUCCINATE,82,533,588.2,13867,10481.13,"",#,496,"",551.2,12865,9902.73,= 32.0
-1460445085,FRAZIER,NIKKOLE,KNOX,IN,Nurse Practitioner,S,OXYCODONE HCL,OXYCODONE HCL,"",23,23.0,684,1202.12,"",*,23,"",23.0,684,1202.12,= 35.0
-1672057228,SMITH,DAVID,PHILA,PA,Family Practice,S,SIMVASTATIN,SIMVASTATIN,75,257,665.0,19951,2521.73,"",#,"",#,"","","",= 36.0
-1743744044,DHARIA,RUPESH,PALM BEACH GARDENS,FL,Internal Medicine,S,VENLAFAXINE HCL,VENLAFAXINE HCL,"",16,37.0,1110,932.53,"",#,"",#,"","","",= 49.0
-2026490247,LIPKE,JAMES,CHARLESTON,SC,Family Practice,S,HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,15,17,17.0,46,98.61,"",#,"",#,"","","",= 34.0
-1782994904,SWABY,PETER,BOWIE,MD,Internal Medicine,S,PIOGLITAZONE HCL,PIOGLITAZONE HCL,"",15,45.0,1350,230.24,"",*,15,"",45.0,1350,230.24,= 34.0
-1985737962,SIMMONS,CHRISTA,POMEROY,OH,Nurse Practitioner,S,SYMBICORT,BUDESONIDE/FORMOTEROL FUMARATE,"",32,32.0,951,8760.74,"",*,16,"",16.0,471,4448.8,= 40.0
-1602359554,ZOLDHELYI,PIERRE,HOUSTON,TX,Cardiovascular Disease (Cardiology),S,LISINOPRIL-HYDROCHLOROTHIAZIDE,LISINOPRIL/HYDROCHLOROTHIAZIDE,"",33,45.0,1350,129.88,"",*,33,"",45.0,1350,129.88,= 40.0
-1359811187,SPLAVER,ADAM,HOLLYWOOD,FL,Cardiovascular Disease (Cardiology),S,QUINAPRIL HCL,QUINAPRIL HCL,"",11,15.0,450,142.08,"",*,11,"",15.0,450,142.08,= 42.0
-1551674572,MATHIS,EDDIE,LAS VEGAS,NV,Emergency Medicine,S,CEFDINIR,CEFDINIR,18,18,18.0,177,444.7,"",#,"",#,"","","",= 50.0
-2026566354,MOSS,REX,DALLAS,TX,Internal Medicine,S,ELIQUIS,APIXABAN,"",22,26.0,780,9202.71,"",#,"",#,"","","",= 46.0
-1955797309,HARDING-OMAR,MILAGRITOS,ROCKVILLE,MD,Nurse Practitioner,S,MORPHINE SULFATE ER,MORPHINE SULFATE,"",74,74.0,1002,4699.59,"",*,13,"",13.0,175,909.64,= 48.0
-1359780919,GONZALEZ-FRAGA,LUIS,BAYTOWN,TX,Internal Medicine,S,VALSARTAN-HYDROCHLOROTHIAZIDE,VALSARTAN/HYDROCHLOROTHIAZIDE,"",17,33.0,990,357.99,"",*,17,"",33.0,990,357.99,= 51.0
2046217782,BEASLEY,CHARLES,LUMBERTON,NC,Internal Medicine,S,LANTUS SOLOSTAR,"INSULIN GLARGINE,HUM.REC.ANLOG",22,109,132.2,3571,34243.16,"",#,98,"",120.6,3221,27113.72,= 51.0
2096033782,PRASANNA,MARGARET,FLOWOOD,MS,Nurse Practitioner,S,HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,17,18,18.0,124,175.05,"",#,"",#,"","","",= 51.0
-1955819899,COLEMAN,LEE,GREENWOOD,MS,Ophthalmology,S,ERYTHROMYCIN,ERYTHROMYCIN BASE,39,59,59.0,869,624.99,"",#,48,"",48.0,695,509.38,= 31.0
-1470932715,CUMMINGS-GRODIN,ELAINE,FOUNTAIN VALLEY,CA,Internal Medicine,S,DILTIAZEM 24HR ER,DILTIAZEM HCL,"",19,49.0,1470,3123.64,"",*,19,"",49.0,1470,3123.64,= 54.0
-1378967877,DURBIN,ROBERT,COLUMBUS,OH,Orthopedic Surgery,S,HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,25,38,38.0,236,663.27,"",#,"",#,"","","",= 35.0
-1299205177,PANOSH,WANDA,GREENSBORO,NC,Internal Medicine,S,ESCITALOPRAM OXALATE,ESCITALOPRAM OXALATE,"",26,50.0,1492,306.92,"",*,26,"",50.0,1492,306.92,= 48.0
-1571769824,PRABHAKAR,CHANDUPATLA,JACKSONVILLE,IL,Internal Medicine,S,DIGOX,DIGOXIN,"",37,39.0,1164,1472.6,"",*,37,"",39.0,1164,1472.6,= 43.0
-1622529847,SHOCKLEY,JOHN,CINCINNATI,OH,Internal Medicine,S,VALSARTAN,VALSARTAN,13,58,90.0,2700,1859.31,"",#,"",#,"","","",= 46.0
-2036475660,NATALE,GUY,ARCADIA,CA,Internal Medicine,S,HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,"",12,12.0,226,291.74,"",*,12,"",12.0,226,291.74,= 40.0
2086090139,BOSTIC,HEATHER,O FALLON,MO,Nurse Practitioner,S,ISOSORBIDE MONONITRATE ER,ISOSORBIDE MONONITRATE,"",19,29.0,870,236.32,"",*,19,"",29.0,870,236.32,= 53.0
-1884061902,STROM,CONNIE,WHITE SALMON,WA,Physician Assistant,S,CARVEDILOL,CARVEDILOL,"",40,40.0,1200,129.07,"",*,27,"",27.0,810,97.28,= 32.0
-1359750632,COWEN,LEE,PHILADELPHIA,PA,Internal Medicine,S,DORZOLAMIDE-TIMOLOL,DORZOLAMIDE HCL/TIMOLOL MALEAT,"",14,14.0,420,331.03,"",*,14,"",14.0,420,331.03,= 39.0
-1905310908,CARTER,RHONDA,COLUMBIANA,AL,Internal Medicine,S,LANTUS,"INSULIN GLARGINE,HUM.REC.ANLOG","",14,24.5,735,9061.65,"",*,"",*,"","","",= 37.0
-1834644301,SAADEH,CONSTANTINE,AMARILLO,TX,Allergy/ Immunology,S,BUTRANS,BUPRENORPHINE,"",27,29.7,847,15075.14,"",#,"",#,"","","",= 41.0
-1541469893,GUPTA,BHAGWAN,LYNNFIELD,MA,Cardiovascular Disease (Cardiology),S,ZETIA,EZETIMIBE,11,40,100.0,3000,26817.61,11,"",40,"",100.0,3000,26817.61,= 52.0
-1450682916,FRIEZ,CARA,GREENWOOD,SC,Family Practice,S,CLONAZEPAM,CLONAZEPAM,18,72,88.5,2615,600.74,"",#,46,"",50.0,1490,359.19,= 44.0
-1410339576,BATTLES,DANA,MINNEAPOLIS,MN,Internal Medicine,S,METOPROLOL SUCCINATE,METOPROLOL SUCCINATE,18,52,146.0,4380,2062.14,"",#,"",#,"","","",= 44.0
-2097179697,PARKER,PETER,WINSTON SALEM,NC,General Surgery,S,OXYMORPHONE HCL ER,OXYMORPHONE HCL,48,257,258.7,7208,104565.66,"",*,17,"",17.3,487,6029.66,= 53.0
-1713447694,BERKOWITZ,ALAN,SAN DIEGO,CA,Psychiatry,S,NALTREXONE HCL,NALTREXONE HCL,"",23,23.0,690,766.33,"",*,23,"",23.0,690,766.33,= 52.0
-1309335493,WAGNER,CLAUDIA,BERKELEY HEIGHTS,NJ,Family Practice,S,PROPRANOLOL HCL ER,PROPRANOLOL HCL,"",13,37.0,1110,2430.88,"",*,13,"",37.0,1110,2430.88,= 39.0
2066420637,LOCHNER,JENNIFER,BELLEVILLE,WI,Family Practice,S,ATENOLOL,ATENOLOL,"",27,79.0,2370,280.92,"",#,"",#,"","","",= 48.0
-1733643346,MAUGHAN,GEORGE,RICHMOND,VA,Family Practice,S,ALLOPURINOL,ALLOPURINOL,25,129,221.0,6630,2143.51,"",#,"",#,"","","",= 33.0
-1501263767,PILE,ORLANDO,INGLEWOOD,CA,Internal Medicine,S,SIMVASTATIN,SIMVASTATIN,"",56,60.0,1800,246.16,"",*,42,"",46.0,1380,200.56,= 52.0
-1400069910,MCDONNELL,FRED,HAZLEHURST,MS,Family Practice,S,SYMBICORT,BUDESONIDE/FORMOTEROL FUMARATE,"",38,43.0,1289,11368.39,"",#,"",#,"","","",= 41.0
-1369639511,TILICH,MARINA,EPHRATA,PA,Family Practice,S,MUPIROCIN,MUPIROCIN,14,14,14.0,102,141.23,"",#,"",#,"","","",= 45.0
-2107156208,RICCI GORBEA,FABIO,SAN JUAN,PR,Cardiovascular Disease (Cardiology),S,BUMETANIDE,BUMETANIDE,"",15,15.0,430,668.91,"",*,"",*,"","","",= 47.0
-1804322292,BOUSEL,DON,BALTIMORE,MD,Internal Medicine,S,ISOSORBIDE MONONITRATE ER,ISOSORBIDE MONONITRATE,"",19,57.0,1710,490.9,"",#,"",#,"","","",= 50.0
-2006271304,FARMER,JOHN,MADISONVILLE,KY,Family Practice,S,GLIMEPIRIDE,GLIMEPIRIDE,93,655,924.5,24558,7406.74,79,"",571,"",812.5,21213,6469.79,= 45.0
-1430388783,CHILUKURI,VANAJA,UNION CITY,CA,Internal Medicine,S,HYDRALAZINE HCL,HYDRALAZINE HCL,"",27,78.5,2355,1508.1,"",*,27,"",78.5,2355,1508.1,= 55.0
-1753697354,MCINTOSH,TAMARA,OHATCHEE,AL,Family Practice,S,AMLODIPINE BESYLATE-BENAZEPRIL,AMLODIPINE BESYLATE/BENAZEPRIL,25,119,221.1,6612,4100.29,"",#,83,"",169.1,5052,2996.52,= 37.0
-1824432584,SCHNEIDER,A,LEXINGTON,KY,Family Practice,S,NAPROXEN,NAPROXEN,"",15,29.0,843,156.07,"",*,"",*,"","","",= 38.0
-1844612068,TORRES,JANETTE,BRONX,NY,Family Practice,S,NOVOLOG FLEXPEN,INSULIN ASPART,"",30,36.5,981,13321.59,"",*,13,"",17.2,491,4649.66,= 50.0
2127053750,SCHELBAR,EMIL,TULSA,OK,Pulmonary Disease,S,XARELTO,RIVAROXABAN,"",12,12.0,360,4285.2,"",*,12,"",12.0,360,4285.2,= 31.0
-1945695372,ROBISON,STACY,SOUTH JORDAN,UT,Nurse Practitioner,S,METFORMIN HCL,METFORMIN HCL,"",11,11.0,318,70.82,"",*,11,"",11.0,318,70.82,= 55.0
-2117401833,WEINSTEIN,CHARLES,KANSAS CITY,MO,Neurology,S,MIRTAZAPINE,MIRTAZAPINE,"",25,25.0,750,361.16,"",*,13,"",13.0,390,237.56,= 37.0
-1470574192,BALDASSANO,MARISA,MEDIA,PA,Physician Assistant,S,SUPREP,"SODIUM, POTASSIUM,MAG SULFATES",21,21,21.0,88,1737.83,21,"",21,"",21.0,88,1737.83,= 40.0
-1864654295,ELMAGBARI,AMIRA,HOULTON,ME,Internal Medicine,S,OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,16,36,36.0,692,1278.73,"",*,"",*,"","","",= 42.0
-1783159163,RAGO,ANDRES,KEYSTONE,WV,General Practice,S,HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,"",47,51.0,1530,129.26,"",*,13,"",13.0,390,55.3,= 53.0
-1864763442,AL BAEER,MOHAMMAD,HOUSTON,TX,Neurology,S,MELOXICAM,MELOXICAM,"",21,27.0,810,163.73,"",*,21,"",27.0,810,163.73,= 51.0
-1521402775,ILIFF,TIMOTHY,DAPHNE,AL,Family Practice,S,HYDRALAZINE HCL,HYDRALAZINE HCL,"",13,13.0,218,314.86,"",*,"",*,"","","",= 35.0
-1511098006,COLLINS,CYNTHIA,SAN DIEGO,CA,Nurse Practitioner,S,NEXIUM,ESOMEPRAZOLE MAGNESIUM,"",16,16.0,480,4098.28,"",#,"",#,"","","",= 38.0
-1299242327,TCHEUREKDJIAN,HAIG,MAYFIELD HEIGHTS,OH,Allergy/ Immunology,S,FLUCONAZOLE,FLUCONAZOLE,"",20,20.0,314,472.2,"",#,"",#,"","","",= 37.0
2076607572,NGUYEN,TUAN,CANOGA PARK,CA,Family Practice,S,CLONIDINE HCL,CLONIDINE HCL,"",21,42.0,1260,150.77,"",*,"",*,"","","",= 54.0
-2086112059,SHAH,UMEDCHANDRA,LEONARDTOWN,MD,Gastroenterology,S,ROSUVASTATIN CALCIUM,ROSUVASTATIN CALCIUM,"",12,12.0,360,699.17,"",*,12,"",12.0,360,699.17,= 38.0
-1753778402,KOTEIRA,F,LOMA LINDA,CA,Internal Medicine,S,TERAZOSIN HCL,TERAZOSIN HCL,"",23,53.0,1590,397.65,"",#,"",#,"","","",= 32.0
-1905096794,COBB,JASON,RIO RANCHO,NM,Internal Medicine,S,QUINAPRIL HCL,QUINAPRIL HCL,"",15,42.0,1260,752.22,"",*,15,"",42.0,1260,752.22,= 35.0
-1389094264,CLARY,JEFFREY,SPARTANBURG,SC,Internal Medicine,S,CYCLOBENZAPRINE HCL,CYCLOBENZAPRINE HCL,14,53,53.0,1415,264.91,"",*,13,"",13.0,375,110.89,= 37.0
-1369869702,PAPICA,ROMEO,MIDLAND,TX,Family Practice,S,METHYLPREDNISOLONE,METHYLPREDNISOLONE,12,12,12.0,72,181.15,"",*,"",*,"","","",= 40.0
-1541385240,SU,TIEN I,WHITTIER,CA,Rheumatology,S,COLCHICINE,COLCHICINE,"",34,46.0,1365,8124.03,"",*,34,"",46.0,1365,8124.03,= 34.0
-2097069228,CHAN,KARL,SOUTH SAN FRANCISCO,CA,Internal Medicine,S,METFORMIN HCL,METFORMIN HCL,48,148,486.7,14601,1950.68,"",#,"",#,"","","",= 36.0
-2127357960,BROWN,LEE,COCONUT CREEK,FL,Family Practice,S,ALPRAZOLAM,ALPRAZOLAM,11,11,11.0,295,40.94,"",*,"",*,"","","",= 43.0
-2117344488,DE LA CALLE,GILDA,HIALEAH,FL,General Practice,S,ARIPIPRAZOLE,ARIPIPRAZOLE,"",24,24.0,720,8974.4,"",*,"",*,"","","",= 41.0
-1622538426,MANFREDI,ALISSA,GREENVILLE,SC,Family Practice,S,TAMSULOSIN HCL,TAMSULOSIN HCL,"",13,13.0,367,159.13,"",#,"",#,"","","",= 39.0
-1844696770,BRAVO,KIMBERLY,HILLIARD,FL,Nurse Practitioner,S,FUROSEMIDE,FUROSEMIDE,17,78,124.0,3700,257.63,"",*,33,"",57.0,1710,114.42,= 47.0
-1672639101,BAILEY,STEFANIE,WAUWATOSA,WI,Nurse Practitioner,S,LIDOCAINE,LIDOCAINE,11,15,15.0,237,1339.06,"",*,"",*,"","","",= 31.0
-2006361380,DAVILA,DALYA,CAROLINA,PR,General Practice,S,SPIRONOLACTONE,SPIRONOLACTONE,"",38,48.0,1440,226.62,"",*,26,"",36.0,1080,156.06,= 53.0
-1541491550,RAZZAQ,ANJUM,MILWAUKEE,WI,Neurology,S,TAMSULOSIN HCL,TAMSULOSIN HCL,"",26,36.0,1080,527.84,"",#,"",#,"","","",= 41.0
-1420415037,PARIKH,PARIMAL,KENNER,LA,Internal Medicine,S,RENVELA,SEVELAMER CARBONATE,12,86,86.0,1295,54244.12,"",*,57,"",57.0,894,27338.91,= 37.0
2147383169,LINDSAY,ROBERT,ORRVILLE,OH,Family Practice,S,LISINOPRIL-HYDROCHLOROTHIAZIDE,LISINOPRIL/HYDROCHLOROTHIAZIDE,13,42,82.0,2459,296.47,"",#,"",#,"","","",= 32.0
-1541645338,MARIN,RUDOLPH,HOUSTON,TX,Family Practice,S,CLONAZEPAM,CLONAZEPAM,"",13,17.0,510,132.89,"",*,13,"",17.0,510,132.89,= 44.0
-1783133446,KING,WENDY,OWOSSO,MI,Internal Medicine,S,TEMAZEPAM,TEMAZEPAM,"",12,12.0,360,170.47,"",*,"",*,"","","",= 43.0
-1349538303,MCKEY,JESSE,HOUSTON,TX,Ophthalmology,S,DUREZOL,DIFLUPREDNATE,74,82,88.6,2183,12641.31,"",#,"",#,"","","",= 36.0
-1580972989,RICCI,JAMES,ALTON,IL,Internal Medicine,S,INSULIN SYRINGE,"SYRINGE-NEEDLE,INSULIN,0.5 ML","",12,28.0,840,486.14,"",*,12,"",28.0,840,486.14,= 49.0
-2046622888,SCHREIBER,JONATHAN,BALTIMORE,MD,Gastroenterology,S,POLYETHYLENE GLYCOL 3350,POLYETHYLENE GLYCOL 3350,20,57,57.0,1421,864.48,"",#,45,"",45.0,1132,673.0,= 32.0
-1824295493,KHALIQ,FAZILA,SOUTHAVEN,MS,Internal Medicine,S,CARVEDILOL,CARVEDILOL,16,16,16.0,480,75.79,"",#,"",#,"","","",= 52.0
2127015493,SMITH,JEFFREY,WAYNESBURG,PA,General Practice,S,SURE COMFORT,"PEN NEEDLE, DIABETIC","",16,25.5,765,351.49,"",*,16,"",25.5,765,351.49,= 51.0
-1420464678,REDDY,BHASKAR,CUMMING,GA,Cardiovascular Disease (Cardiology),S,TRIAMTERENE-HYDROCHLOROTHIAZID,TRIAMTERENE/HYDROCHLOROTHIAZID,"",15,17.0,510,46.96,"",*,15,"",17.0,510,46.96,= 46.0
-2016229609,SHARMA,ALKA,ALAMEDA,CA,Internal Medicine,S,LOVASTATIN,LOVASTATIN,"",32,62.0,1860,325.25,"",*,32,"",62.0,1860,325.25,= 35.0
-1935605097,STOUT,DARREL,EDMOND,OK,Family Practice,S,ROSUVASTATIN CALCIUM,ROSUVASTATIN CALCIUM,"",16,32.0,960,1185.25,"",#,"",#,"","","",= 46.0
-1794220507,THOMPSON,TERENCE,NORTHRIDGE,CA,Family Practice,S,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,15,87,114.1,3397,2591.76,"",#,68,"",95.1,2827,2251.64,= 41.0
-1571903672,PATEL,KASHMIRA,OCEAN,NJ,Internal Medicine,S,SYNTHROID,LEVOTHYROXINE SODIUM,13,59,128.6,3858,2655.8,13,"",59,"",128.6,3858,2655.8,= 45.0
-1854799802,RAJA,GEETHA,BALTIMORE,MD,Internal Medicine,S,SIMVASTATIN,SIMVASTATIN,36,214,366.4,9211,1644.62,"",#,153,"",301.4,8290,1305.54,= 49.0
-1440488556,FINGAL,RHONA,DETROIT,MI,Internal Medicine,S,KLOR-CON M10,POTASSIUM CHLORIDE,"",13,15.0,435,125.27,"",#,"",#,"","","",= 41.0
2026286073,HORNING,MATTHEW,ASHLAND,WI,Family Practice,S,OMEPRAZOLE,OMEPRAZOLE,42,157,312.4,8964,2115.85,"",#,128,"",249.4,7149,1781.49,= 49.0
-1783140682,CHAN,ROBERT,ALHAMBRA,CA,Internal Medicine,S,SUCRALFATE,SUCRALFATE,"",18,18.1,415,521.68,"",*,18,"",18.1,415,521.68,= 31.0
-1480029701,TAYLOR,NORMAN,MONTGOMERY,AL,Internal Medicine,S,METFORMIN HCL ER,METFORMIN HCL,44,261,372.0,11074,4161.33,"",#,201,"",292.0,8685,3673.0,= 50.0
-1410205446,FLAGG,MICHAEL,PANORAMA CITY,CA,Internal Medicine,S,PAROXETINE HCL,PAROXETINE HCL,"",15,50.0,1500,330.67,"",*,15,"",50.0,1500,330.67,= 35.0
-1975959303,LEE,YI SHIUAN,OKEMOS,MI,Anesthesiology,S,TRAMADOL HCL,TRAMADOL HCL,"",29,29.0,674,147.04,"",*,"",*,"","","",= 54.0
2117161818,GATES,KEITH,GIG HARBOR,WA,Emergency Medicine,S,HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,53,53,53.0,250,427.89,32,"",32,"",32.0,152,281.09,= 53.0
2016083834,GRANT,ANNE,COVINGTON,GA,Internal Medicine,S,BUPROPION HCL SR,BUPROPION HCL,"",11,25.0,750,494.65,"",*,"",*,"","","",= 34.0
-1783113498,SLAVIN,MARTIN,BROOKLYN,NY,Internal Medicine,S,ESOMEPRAZOLE MAGNESIUM,ESOMEPRAZOLE MAGNESIUM,"",18,18.0,540,1467.84,"",*,"",*,"","","",= 51.0
2046502447,VIRK,CHARANJIT,NEWPORT NEWS,VA,Family Practice,S,RALOXIFENE HCL,RALOXIFENE HCL,"",15,23.0,690,1826.91,"",*,15,"",23.0,690,1826.91,= 50.0
-1299156461,ARAIN,AMIR,NASHVILLE,TN,Neurology,S,GABAPENTIN,GABAPENTIN,17,52,118.2,3546,1447.46,"",*,14,"",36.0,1080,375.24,= 32.0
-1349337030,QUIGLEY,JESSICA,WEST BRANCH,MI,Nurse Practitioner,S,VENTOLIN HFA,ALBUTEROL SULFATE,"",12,16.5,369,934.0,"",*,"",*,"","","",= 40.0
-1379059165,DELORME,ROBERT,HAMILTON,NY,Family Practice,S,NYSTATIN,NYSTATIN,16,50,50.0,771,2302.77,"",#,"",#,"","","",= 50.0
-1479973890,ANAND,ASHWINI,LONDON,KY,Interventional Cardiology,S,LANSOPRAZOLE,LANSOPRAZOLE,"",13,15.0,450,396.11,"",*,"",*,"","","",= 50.0
-1895911905,DAVIS,RHONDA,MILLSBORO,DE,Nurse Practitioner,S,ADVAIR DISKUS,FLUTICASONE/SALMETEROL,"",12,20.0,600,6379.76,"",*,"",*,"","","",= 45.0
-1430521559,WALKER,ALEXANDER,HENDERSON,TN,Nurse Practitioner,S,WARFARIN SODIUM,WARFARIN SODIUM,"",11,11.0,316,46.53,"",*,"",*,"","","",= 34.0
-2096978768,FOURNIER,NEESHA,TRAVERSE CITY,MI,Internal Medicine,S,TIZANIDINE HCL,TIZANIDINE HCL,13,45,47.0,700,556.39,"",#,30,"",32.0,550,466.05,= 46.0
-1450715109,BASKIN,ROBERT,PLANT CITY,FL,Family Practice,S,VANCOMYCIN HCL,VANCOMYCIN HCL,"",11,11.0,47,769.63,"",*,11,"",11.0,47,769.63,= 35.0
-1309193584,SWAN,TARA,CARROLLTON,MO,Nurse Practitioner,S,METFORMIN HCL,METFORMIN HCL,"",47,64.2,1889,178.3,"",#,"",#,"","","",= 45.0
-1378989334,EDWARDS,JOEL,MOCKSVILLE,NC,Family Practice,S,DEXTROAMPHETAMINE-AMPHETAMINE,DEXTROAMPHETAMINE/AMPHETAMINE,"",16,16.0,480,326.94,"",*,"",*,"","","",= 37.0
2107991812,ADHAMI,AFSHIN,EL MONTE,CA,Internal Medicine,S,IBUPROFEN,IBUPROFEN,"",14,14.0,172,54.91,"",#,"",#,"","","",= 54.0
-1612370458,DESANTO,JOHN,INDIANAPOLIS,IN,Internal Medicine,S,SERTRALINE HCL,SERTRALINE HCL,48,231,335.0,9672,2502.17,"",#,200,"",298.0,8618,1967.13,= 55.0
-1369777946,DASH,JEFFREY,PORT CHARLOTTE,FL,Internal Medicine,S,VOLTAREN,DICLOFENAC SODIUM,"",14,16.1,436,2317.71,"",*,14,"",16.1,436,2317.71,= 54.0
-2026475389,CASES,HECTOR,BRANDON,FL,Neurology,S,OXYCONTIN,OXYCODONE HCL,16,129,130.0,3805,81396.97,"",*,40,"",41.0,1230,30744.98,= 35.0
-1794220671,VELLANKI,ANU,GRAMERCY,LA,Internal Medicine,S,QUETIAPINE FUMARATE,QUETIAPINE FUMARATE,29,141,197.0,5830,4039.3,11,"",51,"",79.0,2322,1365.43,= 53.0
-1824563924,ALONSO,DAVID,CHICO,CA,Internal Medicine,S,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,20,51,89.0,2550,1243.15,20,"",51,"",89.0,2550,1243.15,= 50.0
-2006298471,MOORE,PAUL,MONTGOMERY,AL,Interventional Cardiology,S,FLECAINIDE ACETATE,FLECAINIDE ACETATE,22,82,191.6,5748,4492.16,"",#,"",#,"","","",= 53.0
